Distance (in),Time (s),X (in),Y (in),Velocity (in/s),Orientation (deg),Touch,Rotational Velocity (deg/s),Way X (in),Way Y (in),Way Velocity (in/s),Way Orientation (deg),Way Turn Radius (in),Touch this Point
0.0,0.0,112.0,48.0,12.0,0.0,0,0.0,112.0,48.0,12.0,0.0,3.0,0
0.9999999999999986,0.0791905037527312,111.28747341898487,48.7016451178102,13.255553446722693,0.0,0,0.0,77.95,81.53,72.0,0.0,3.0,0
1.9999999999999971,0.1512193316887555,110.57494683796975,49.4032902356204,14.511106893445387,0.0,0,0.0,55.0,104.0,12.0,0.0,3.0,0.0
2.9999999999999956,0.21727440056383612,109.86242025695462,50.104935353430605,15.76666034016808,0.0,0,0.0,,,,,,
3.9999999999999942,0.27827070047489366,109.1498936759395,50.80658047124081,17.022213786890774,0.0,0,0.0,,,,,,
4.999999999999993,0.3349279547334238,108.43736709492437,51.50822558905101,18.277767233613467,0.0,0,0.0,,,,,,
5.999999999999991,0.387822492032948,107.72484051390924,52.20987070686121,19.53332068033616,0.0,0,0.0,,,,,,
6.999999999999989,0.4374229666488089,107.01231393289412,52.91151582467141,20.788874127058854,0.0,0,0.0,,,,,,
7.999999999999988,0.48411560813529875,106.29978735187899,53.61316094248161,22.044427573781547,0.0,0,0.0,,,,,,
8.999999999999986,0.5282224795666759,105.58726077086386,54.314806060291815,23.29998102050424,0.0,0,-0.0,,,,,,
9.999999999999984,0.570014945484481,104.87473418984874,55.01645117810202,24.555534467226934,0.0,0,-0.0,,,,,,
10.999999999999982,0.6097237825167504,104.16220760883361,55.71809629591222,25.811087913949628,0.0,0,-0.0,,,,,,
11.99999999999998,0.6475468892846856,103.44968102781849,56.41974141372242,27.06664136067232,0.0,0,-0.0,,,,,,
12.999999999999979,0.68365524862864,102.73715444680336,57.12138653153262,28.322194807395014,0.0,0,-0.0,,,,,,
13.999999999999977,0.7181975969324234,102.02462786578823,57.82303164934282,29.577748254117708,0.0,0,-0.0,,,,,,
14.999999999999975,0.7513041229982867,101.3121012847731,58.524676767153025,30.8333017008404,0.0,0,-0.0,,,,,,
15.999999999999973,0.7830894288456139,100.59957470375798,59.22632188496323,32.088855147563095,0.0,0,-0.0,,,,,,
16.99999999999997,0.8136549223825176,99.88704812274285,59.92796700277343,33.34440859428579,0.0,0,-0.0,,,,,,
17.99999999999997,0.843090767932334,99.17452154172773,60.62961212058363,34.59996204100848,0.0,0,-0.0,,,,,,
18.99999999999997,0.8714774891660971,98.4619949607126,61.33125723839383,35.855515487731175,0.0,0,-0.0,,,,,,
19.99999999999997,0.8988872962145947,97.74946837969748,62.03290235620403,37.11106893445387,0.0,0,-0.0,,,,,,
20.99999999999997,0.9253851920184881,97.03694179868235,62.734547474014235,38.36662238117656,0.0,0,-0.0,,,,,,
21.99999999999997,0.9510299005654554,96.32441521766722,63.43619259182444,39.622175827899255,0.0,0,0.0,,,,,,
22.99999999999997,0.9758746503505997,95.6118886366521,64.13783770963464,40.87772927462195,0.0,0,0.0,,,,,,
23.99999999999997,0.9999678393373473,94.89936205563697,64.83948282744484,42.13328272134464,0.0,0,0.0,,,,,,
24.99999999999997,1.0233536022951872,94.18683547462184,65.54112794525504,43.388836168067336,0.0,0,0.0,,,,,,
25.99999999999997,1.046072297222182,93.47430889360672,66.24277306306524,44.64438961479003,0.0,0,0.0,,,,,,
26.99999999999997,1.0681609243166026,92.76178231259159,66.94441818087545,45.89994306151272,0.0,0,0.0,,,,,,
27.99999999999997,1.0896534884186821,92.04925573157647,67.64606329868565,47.155496508235416,0.0,0,0.0,,,,,,
28.99999999999997,1.1105813138347682,91.33672915056134,68.34770841649585,48.41104995495811,0.0,0,0.0,,,,,,
29.99999999999997,1.1309733188588629,90.62420256954621,69.04935353430605,49.6666034016808,0.0,0,0.0,,,,,,
30.99999999999997,1.1508562560282602,89.91167598853109,69.75099865211625,50.922156848403496,0.0,0,0.0,,,,,,
31.99999999999997,1.1702549231207766,89.19914940751596,70.45264376992645,52.17771029512619,0.0,0,0.0,,,,,,
32.99999999999997,1.1891923490676275,88.48662282650083,71.15428888773666,53.43326374184888,0.0,0,0.0,,,,,,
33.99999999999997,1.2076899582774157,87.77409624548571,71.85593400554686,54.688817188571576,0.0,0,0.0,,,,,,
34.99999999999997,1.225767716311326,87.06156966447058,72.55757912335706,55.94437063529427,0.0,0,0.0,,,,,,
35.99999999999997,1.2434442593928572,86.34904308345546,73.25922424116726,57.19992408201696,0.0,0,0.0,,,,,,
36.99999999999997,1.260737009857994,85.63651650244033,73.96086935897746,58.45547752873966,0.0,0,0.0,,,,,,
37.99999999999997,1.277662279338465,84.9239899214252,74.66251447678766,59.71103097546235,0.0,0,0.0,,,,,,
38.99999999999997,1.294235361209612,84.21146334041008,75.36415959459787,60.96658442218504,0.0,0,0.0,,,,,,
39.99999999999997,1.3104706136158675,83.49893675939495,76.06580471240807,62.22213786890774,0.0,0,0.0,,,,,,
40.99999999999997,1.3263815342032284,82.78641017837982,76.76744983021827,63.47769131563043,0.0,0,0.0,,,,,,
41.99999999999997,1.3419808275332725,82.0738835973647,77.46909494802847,64.73324476235312,0.0,0,0.0,,,,,,
