Distance (in),Time (s),X (in),Y (in),Velocity (in/s),Orientation (deg),Touch,Rotational Velocity (deg/s),Way X (in),Way Y (in),Way Velocity (in/s),Way Orientation (deg),Way Turn Radius (in),Touch this Point
0.0,0.0,320.0,7.9,12.0,0.0,0,0.0,320.0,7.9,12.0,0.0,3.0,0.0
1.0000000000000098,0.07721978471343527,319.11735918814173,8.370048079713342,13.90009810856213,359.8290217335343,0,-2.8639278993802084,280.98,28.68,96.0,350.0,3.0,0
2.0000000000000195,0.14455918472302753,318.23471837628347,8.840096159426684,15.80019621712426,359.5393230289063,0,-5.402980318043705,175.91,39.74,96.0,339.0,3.0,0
3.0000000000000293,0.2042598030600694,317.3520775644252,9.310144239140026,17.70029432568639,359.1654452254818,0,-7.683353923135081,112.0,48.0,12.0,339.0,3.0,0.0
4.000000000000039,0.25787811879972067,316.46943675256693,9.780192318853368,19.60039243424852,358.731028775639,0,-9.752883708823958,,,,,,
5.000000000000049,0.30653887387684,315.58679594070867,10.25024039856671,21.50049054281065,358.25271443795987,0,-11.64725914624453,,,,,,
6.000000000000059,0.3510812331228312,314.7041551288504,10.720288478280052,23.40058865137278,357.74248816565466,0,-13.393815079754795,,,,,,
7.000000000000068,0.39214791942845617,313.82151431699214,11.190336557993394,25.30068675993491,357.20914870265375,0,-15.013950647403785,,,,,,
8.000000000000078,0.4302420897053314,312.93887350513387,11.660384637706736,27.20078486849704,356.7055717835443,0,-15.132955768708047,,,,,,
9.000000000000089,0.46576501605071635,312.0562326932756,12.130432717420078,29.10088297705917,356.23194211644295,0,-15.132955768708047,,,,,,
10.0000000000001,0.4990418541520141,311.17359188141734,12.60048079713342,31.000981085621305,355.7848977621859,0,-15.132955768708047,,,,,,
11.00000000000011,0.5303397495757722,310.29095106955907,13.070528876846762,32.90107919418344,355.36161282036085,0,-15.132955768708047,,,,,,
12.00000000000012,0.5598808624349979,309.4083102577008,13.540576956560104,34.80117730274557,354.9596892231567,0,-15.132955768708047,,,,,,
13.000000000000131,0.5878519308960793,308.52566944584254,14.010625036273446,36.701275411307705,354.5770745209842,0,-15.132955768708047,,,,,,
14.000000000000142,0.6144114215433195,307.6430286339843,14.480673115986788,38.60137351986984,354.2119985112392,0,-15.132955768708047,,,,,,
15.000000000000153,0.6396949621827293,306.760387822126,14.95072119570013,40.50147162843197,353.86292375484845,0,-15.132955768708047,,,,,,
16.000000000000163,0.6638195294731412,305.87774701026774,15.420769275413472,42.401569736994105,353.52850648174905,0,-15.132955768708047,,,,,,
17.000000000000174,0.68688671883958,304.9951061984095,15.890817355126813,44.30166784555624,353.20756537341606,0,-15.132955768708047,,,,,,
18.000000000000185,0.7089853278760827,304.1124653865512,16.360865434840154,46.20176595411837,352.8990563916639,0,-15.132955768708047,,,,,,
19.000000000000192,0.7301934192257342,303.22982457469294,16.830913514553494,48.1018640626805,352.61252844741614,0,-14.599175031739387,,,,,,
20.0000000000002,0.7505799839172186,302.3471837628347,17.300961594266834,50.001962171242624,352.35209469926195,0,-13.764472931731532,,,,,,
21.000000000000206,0.7702062945563376,301.4645429509764,17.771009673980174,51.90206027980475,352.1153959431644,0,-12.959779395268653,,,,,,
22.000000000000213,0.7891270152730617,300.58190213911814,18.241057753693514,53.80215838836688,351.9003471204537,0,-12.183011612634179,,,,,,
23.00000000000022,0.807391119072849,299.6992613272599,18.711105833406855,55.702256496929,351.7050981532102,0,-11.432296344195116,,,,,,
24.000000000000227,0.8250426513497847,298.8166205154016,19.181153913120195,57.60235460549113,351.5280013846068,0,-10.705942717165659,,,,,,
25.000000000000234,0.8421213695149802,297.93397970354334,19.651201992833535,59.502452714053256,351.36758434799117,0,-10.002419297530345,,,,,,
26.00000000000024,0.8586632821033492,297.0513388916851,20.121250072546875,61.40255082261538,351.22252686483984,0,-9.320334655453905,,,,,,
27.00000000000025,0.8747011057381987,296.1686980798268,20.591298152260215,63.30264893117751,351.09164168211817,0,-8.658420804315803,,,,,,
28.000000000000256,0.8902646545284195,295.28605726796854,21.061346231973555,65.20274703973963,350.97385802115764,0,-8.015519018136995,,,,,,
29.000000000000263,0.9053811735426535,294.4034164561103,21.531394311686896,67.10284514830175,350.86820753524154,0,-7.39056762895781,,,,,,
30.00000000000027,0.9200756257289655,293.520775644252,22.001442391400236,69.00294325686387,350.77381227065564,0,-6.782591481484381,,,,,,
31.000000000000277,0.9343709398672384,292.63813483239375,22.471490471113576,70.90304136542599,350.6898743026086,0,-6.190692782052743,,,,,,
32.000000000000284,0.9482882257370434,291.7554940205355,22.941538550826916,72.80313947398811,350.6156667780455,0,-5.614043126380338,,,,,,
33.00000000000029,0.9618469615687385,290.8728532086772,23.411586630540256,74.70323758255023,350.5505261456276,0,-5.051876528467288,,,,,,
34.0000000000003,0.9750651579545802,289.99021239681895,23.881634710253596,76.60333569111235,350.4938453917863,0,-4.503483303475331,,,,,,
35.000000000000306,0.9879595016802988,289.1075715849607,24.351682789966937,78.50343379967447,350.44506813287404,0,-3.968204682049217,,,,,,
36.00000000000031,1.0005454823583029,288.2249307731024,24.821730869680277,80.40353190823659,350.40368343862366,0,-3.4454280535789454,,,,,,
37.00000000000032,1.012837504272627,287.34228996124415,25.291778949393617,82.3036300167987,350.36922128263393,0,-2.9345827522769152,,,,,,
38.00000000000033,1.0248489854606984,286.4596491493859,25.761827029106957,84.20372812536083,350.34124853236483,0,-2.4351363133967308,,,,,,
39.000000000000334,1.0365924457406857,285.5770083375276,26.231875108820297,86.10382623392294,350.3193654049036,0,-1.9465911380238037,,,,,,
40.00000000000034,1.0480795851321185,284.69436752566935,26.701923188533637,88.00392434248506,350.3032023261362,0,-1.468481514074,,,,,,
41.00000000000035,1.0593213539010038,283.8117267138111,27.171971268246978,89.90402245104718,350.2924171403816,0,-1.000370948802587,,,,,,
