Distance (in),Time (s),X (in),Y (in),Velocity (in/s),Orientation (deg),Touch,Rotational Velocity (deg/s),Way X (in),Way Y (in),Way Velocity (in/s),Way Orientation (deg),Way Turn Radius (in),Touch this Point
0.0,0.0,326.8,307.70000000000005,12.0,0.0,0,0.0,326.8,307.70000000000005,12.0,0.0,3.0,0
0.9999999999999653,0.07791347989994359,325.88926665439357,307.2870051172225,13.669499072154505,0.13754623868411162,0,2.2246381588630832,280.976913119086,286.9203717079382,96.0,10.0,3.0,0.0
1.9999999999999305,0.14685879564918028,324.9785333087871,306.874010234445,15.33899814430901,0.374030274262653,0,4.219642999864691,175.91,275.86,96.0,21.0,3.0,0.0
2.9999999999998956,0.2086873847777627,324.0677999631807,306.46101535166747,17.008497216463514,0.6829558221579038,0,6.027985694834964,112.0,267.6,12.0,21.0,3.0,0.0
3.999999999999861,0.26473099689995516,323.15706661757423,306.04802046888994,18.67799628861802,1.0455995215552618,0,7.681607650934678,,,,,,
4.999999999999826,0.3159795504856001,322.2463332719678,305.6350255861124,20.347495360772523,1.448408944298853,0,9.204897796839273,,,,,,
5.999999999999791,0.3631888998661601,321.33559992636134,305.2220307033349,22.016994432927028,1.8813763773119514,0,10.616899653821179,,,,,,
6.999999999999757,0.4069492361169228,320.4248665807549,304.80903582055737,23.686493505081533,2.3369864942924083,0,11.932767078052064,,,,,,
7.999999999999722,0.44773020298395605,319.51413323514845,304.39604093777984,25.355992577236037,2.809514924397438,0,13.164756029717061,,,,,,
8.999999999999687,0.48591163349377137,318.603399889542,303.9830460550023,27.025491649390542,3.255884952295748,0,13.181190982625196,,,,,,
9.999999999999652,0.5218050772490815,317.69266654393556,303.5700511722248,28.694990721545047,3.6783693226132153,0,13.181190982625196,,,,,,
10.999999999999616,0.5556692423679007,316.7819331983291,303.15705628944727,30.36448979369955,4.079394479753113,0,13.181190982625196,,,,,,
11.99999999999958,0.5877213058631012,315.87119985272267,302.74406140666974,32.033988865854056,4.461035001870509,0,13.181190982625196,,,,,,
12.999999999999545,0.6181453515861706,314.9604665071162,302.3310665238922,33.70348793800856,4.82507849754142,0,13.181190982625196,,,,,,
13.99999999999951,0.6470987688168636,314.0497331615098,301.9180716411147,35.37298701016306,5.173076200315256,0,13.181190982625196,,,,,,
14.999999999999474,0.6747171756930537,313.13899981590333,301.50507675833717,37.04248608231756,5.506382883806744,0,13.181190982625196,,,,,,
15.999999999999439,0.7011182576007925,312.2282664702969,301.09208187555964,38.71198515447206,5.826188692811842,0,13.181190982625196,,,,,,
