Distance (in),Time (s),X (in),Y (in),Velocity (in/s),Orientation (deg),Touch,Rotational Velocity (deg/s),Way X (in),Way Y (in),Way Velocity (in/s),Way Orientation (deg),Way Turn Radius (in),Touch this Point
0.0,0.0,112.0,267.0,12.0,27.0,0,0.0,112.0,267.0,12.0,27.0,3.0,0.0
1.000000000000007,0.07773888057546377,112.97297351062726,267.23091675473574,13.727152040201384,26.825188750116922,0,-2.8525490158111717,159.32054445140804,278.2306310888184,96.0,15.0,3.0,0.0
2.000000000000014,0.1462755564608002,113.94594702125451,267.4618335094715,15.454304080402768,26.525761606812004,0,-5.4031724247366375,260.0,307.7,96.0,0.0,20.0,0
3.0000000000000213,0.2075580266003592,114.91892053188177,267.69275026420723,17.181456120604153,26.135836708727044,0,-7.709666901656833,326.8,307.70000000000005,12.0,0.0,3.0,0
4.000000000000028,0.2629749409179719,115.89189404250902,267.923667018943,18.908608160805535,25.679325728665695,0,-9.814683048966236,,,,,,
5.0000000000000355,0.3135510427209126,116.86486755313628,268.1545837736787,20.635760201006917,25.17341229434108,0,-11.750592443579116,,,,,,
6.000000000000043,0.3600641066460317,117.83784106376353,268.38550052841447,22.3629122412083,24.63070409944833,0,-13.542545084035554,,,,,,
7.00000000000005,0.4031183983129223,118.81081457439079,268.6164172831502,24.09006428140968,24.060613505980317,0,-15.21046874028317,,,,,,
8.000000000000057,0.44319271163623647,119.78378808501805,268.84733403788596,25.817216321611063,23.483337911320046,0,-16.399212986144647,,,,,,
9.000000000000064,0.48067285792247116,120.7567615956453,269.0782507926217,27.544368361812445,22.939148081746104,0,-16.399212986144647,,,,,,
10.000000000000071,0.5158742785728401,121.72973510627256,269.30916754735745,29.271520402013827,22.42445706722023,0,-16.399212986144647,,,,,,
11.000000000000078,0.5490581777046896,122.70270861689981,269.5400843020932,30.99867244221521,21.936231235832864,0,-16.399212986144647,,,,,,
12.000000000000085,0.5804432822801788,123.67568212752707,269.77100105682894,32.72582448241659,21.471882033959087,0,-16.399212986144647,,,,,,
13.000000000000092,0.6102145787320183,124.64865563815432,270.0019178115647,34.45297652261797,21.029182979672115,0,-16.399212986144647,,,,,,
14.0000000000001,0.6385299132707,125.62162914878158,270.2328345663004,36.180128562819355,20.606205144914526,0,-16.399212986144647,,,,,,
15.000000000000107,0.6655250535046247,126.59460265940884,270.46375132103617,37.90728060302074,20.201266395395304,0,-16.399212986144647,,,,,,
16.000000000000114,0.6913176226428481,127.56757617003609,270.6946680757719,39.63443264322212,19.81289101178721,0,-16.399212986144647,,,,,,
17.000000000000107,0.7160101947718488,128.54054968066333,270.92558483050766,41.36158468342348,19.439777244560354,0,-16.399212986144647,,,,,,
18.0000000000001,0.7396927570957983,129.51352319129057,271.1565015852434,43.08873672362484,19.08077100261518,0,-16.399212986144647,,,,,,
19.000000000000092,0.7624446883953122,130.48649670191782,271.38741833997915,44.8158887638262,18.734844334888958,0,-16.399212986144647,,,,,,
20.000000000000085,0.7843363634560905,131.45947021254506,271.6183350947149,46.54304080402756,18.40107769403902,0,-16.399212986144647,,,,,,
21.000000000000078,0.8054304652290529,132.4324437231723,271.84925184945064,48.27019284422892,18.091985345183648,0,-15.72072150732889,,,,,,
22.00000000000007,0.825783066364969,133.40541723379954,272.0801686041864,49.997344884430284,17.80860556728388,0,-14.902396431255113,,,,,,
23.000000000000064,0.8454445271135279,134.37839074442678,272.3110853589221,51.724496924631644,17.54880828871096,0,-14.110947636161896,,,,,,
24.000000000000057,0.8644602457737448,135.35136425505402,272.5420021136579,53.451648964833005,17.310690875240773,0,-13.34466586194615,,,,,,
25.00000000000005,0.8828712898277348,136.32433776568126,272.7729188683936,55.178801005034366,17.09254819546112,0,-12.601999879921232,,,,,,
26.000000000000043,0.9007149298209401,137.2973112763085,273.00383562312936,56.90595304523573,16.892847348738258,0,-11.881537593976159,,,,,,
27.000000000000036,0.9180250934345124,138.27028478693575,273.2347523778651,58.63310508543709,16.71020622174078,0,-11.181989884843379,,,,,,
28.00000000000003,0.9348327536504857,139.243258297563,273.46566913260085,60.36025712563845,16.543375207068834,0,-10.50217673316914,,,,,,
29.00000000000002,0.9511662621653734,140.21623180819023,273.6965858873366,62.08740916583981,16.39122154791436,0,-9.84101524625284,,,,,,
30.000000000000014,0.9670516370653254,141.18920531881747,273.92750264207234,63.81456120604117,16.25271587487145,0,-9.197509283444127,,,,,,
31.000000000000007,0.9825128120911857,142.1621788294447,274.1584193968081,65.54171324624252,16.126920581669545,0,-8.57074043071845,,,,,,
32.0,0.9975718534875588,143.13515234007195,274.38933615154383,67.26886528644388,16.012979750669956,0,-7.959860119221606,,,,,,
32.99999999999999,1.0122491493663421,144.1081258506992,274.6202529062796,68.99601732664524,15.910110390171964,0,-7.364082718087884,,,,,,
33.999999999999986,1.0265635756619051,145.08109936132644,274.8511696610153,70.7231693668466,15.81759478673899,0,-6.782679460495851,,,,,,
34.99999999999998,1.0405326420665126,146.05407287195368,275.08208641575106,72.45032140704797,15.734773809030148,0,-6.2149730851835745,,,,,,
35.99999999999997,1.0541726207757838,147.02704638258092,275.3130031704868,74.17747344724933,15.661041026661083,0,-5.660333094620922,,,,,,
36.999999999999964,1.067498660418061,148.00001989320816,275.54391992522255,75.90462548745069,15.595837529698898,0,-5.118171546596532,,,,,,
37.99999999999996,1.0805248871677084,148.9729934038354,275.7748366799583,77.63177752765205,15.538647352513916,0,-4.58793930879837,,,,,,
38.99999999999995,1.0932644947343098,149.94596691446264,276.00575343469404,79.35892956785341,15.488993420644631,0,-4.06912271657974,,,,,,
39.99999999999994,1.1057298246647445,150.9189404250899,276.2366701894298,81.08608160805477,15.446433951694505,0,-3.561240582925983,,,,,,
40.999999999999936,1.117932438183125,151.89191393571713,276.46758694416553,82.81323364825613,15.410559251555192,0,-3.063841517003876,,,,,,
41.99999999999993,1.1298831806165828,152.86488744634437,276.6985036989013,84.54038568845749,15.380988855826297,0,-2.5765015138502285,,,,,,
42.99999999999992,1.1415922393065356,153.8378609569716,276.929420453637,86.26753772865885,15.357368973485395,0,-2.0988217829518643,,,,,,
43.999999999999915,1.153069195780241,154.81083446759885,277.16033720837277,87.99468976886021,15.33937019590144,0,-1.6304267878567273,,,,,,
44.99999999999991,1.164323072852015,155.7838079782261,277.3912539631085,89.72184180906157,15.326685439379858,0,-1.1709624726743844,,,,,,
45.9999999999999,1.175362377234161,156.75678148885333,277.62217071784426,91.44899384926293,15.319028093740553,0,-0.720094654485786,,,,,,
46.99999999999989,1.186195138161683,157.72975499948058,277.85308747258,93.1761458894643,15.0,0,-0.2775075633796682,,,,,,
47.999999999999886,1.1968289424700547,158.70272851010782,278.08400422731575,94.90329792966565,15.0,0,0.0,,,,,,
48.63497714434353,1.20349646888999,159.32054445140804,278.2306310888184,95.56528197580406,14.994006907103309,0,-0.5753369180823182,,,,,,
49.63497714434354,1.2139367740401301,160.28027617574907,278.5115492571405,96.0,14.982034290609421,0,-1.1493711834131994,,,,,,
50.634977144343544,1.2243534407067969,161.2400079000901,278.7924674254625,96.0,14.964082150518337,0,-1.7234054487440804,,,,,,
51.63497714434355,1.2347701073734636,162.19973962443112,279.07338559378456,96.0,14.940150486830056,0,-2.2974397140749616,,,,,,
52.63497714434356,1.2451867740401303,163.15947134877214,279.3543037621066,96.0,14.910239299544578,0,-2.8714739794058426,,,,,,
53.634977144343566,1.255603440706797,164.11920307311317,279.63522193042866,96.0,14.874348588661904,0,-3.445508244736724,,,,,,
54.63497714434357,1.2660201073734638,165.0789347974542,279.9161400987507,96.0,14.832478354182033,0,-4.0195425100676045,,,,,,
55.63497714434358,1.2764367740401306,166.03866652179522,280.19705826707275,96.0,14.784628596104966,0,-4.593576775398486,,,,,,
56.63497714434359,1.2868534407067973,166.99839824613625,280.4779764353948,96.0,14.730799314430701,0,-5.1676110407293665,,,,,,
57.634977144343594,1.297270107373464,167.95812997047727,280.75889460371684,96.0,14.67099050915924,0,-5.7416453060602475,,,,,,
58.6349771443436,1.3076867740401308,168.9178616948183,281.0398127720389,96.0,14.605202180290583,0,-6.315679571391129,,,,,,
59.63497714434361,1.3181034407067975,169.87759341915933,281.32073094036093,96.0,14.533434327824727,0,-6.88971383672201,,,,,,
60.634977144343615,1.3285201073734643,170.83732514350035,281.601649108683,96.0,14.455686951761676,0,-7.463748102052891,,,,,,
61.63497714434362,1.338936774040131,171.79705686784138,281.882567277005,96.0,14.371960052101427,0,-8.037782367383771,,,,,,
62.63497714434363,1.3493534407067977,172.7567885921824,282.16348544532707,96.0,14.282253628843982,0,-8.611816632714653,,,,,,
63.63497714434364,1.3597701073734645,173.71652031652343,282.4444036136491,96.0,14.18656768198934,0,-9.185850898045535,,,,,,
64.63497714434364,1.3701867740401312,174.67625204086445,282.72532178197116,96.0,14.084902211537502,0,-9.759885163376415,,,,,,
65.63497714434364,1.380603440706798,175.63598376520548,283.0062399502932,96.0,13.977257217488466,0,-10.333919428707297,,,,,,
66.63497714434364,1.3910201073734647,176.5957154895465,283.28715811861525,96.0,13.863632699842235,0,-10.907953694038179,,,,,,
67.63497714434364,1.4014367740401314,177.55544721388753,283.5680762869373,96.0,13.744028658598806,0,-11.48198795936906,,,,,,
68.63497714434364,1.4118534407067982,178.51517893822856,283.84899445525934,96.0,13.618445093758181,0,-12.05602222469994,,,,,,
69.63497714434364,1.422270107373465,179.47491066256958,284.1299126235814,96.0,13.486882005320359,0,-12.630056490030821,,,,,,
70.63497714434364,1.4326867740401317,180.4346423869106,284.41083079190344,96.0,13.34933939328534,0,-13.204090755361701,,,,,,
71.63497714434364,1.4431034407067984,181.39437411125164,284.6917489602255,96.0,13.205817257653125,0,-13.778125020692583,,,,,,
72.63497714434364,1.4535201073734652,182.35410583559266,284.9726671285475,96.0,13.056315598423714,0,-14.352159286023465,,,,,,
73.63497714434364,1.463936774040132,183.3138375599337,285.2535852968696,96.0,12.900834415597105,0,-14.926193551354345,,,,,,
74.63497714434364,1.4743534407067986,184.2735692842747,285.5345034651916,96.0,12.7393737091733,0,-15.500227816685227,,,,,,
75.63497714434364,1.4847701073734654,185.23330100861574,285.81542163351367,96.0,12.571933479152298,0,-16.07426208201611,,,,,,
76.63497714434364,1.4951867740401321,186.19303273295677,286.0963398018357,96.0,12.398513725534098,0,-16.64829634734699,,,,,,
77.63497714434364,1.5056034407067989,187.1527644572978,286.37725797015776,96.0,12.219114448318702,0,-17.22233061267787,,,,,,
78.63497714434364,1.5160201073734656,188.11249618163882,286.6581761384798,96.0,12.03373564750611,0,-17.79636487800875,,,,,,
79.63497714434364,1.5264367740401323,189.07222790597984,286.93909430680185,96.0,11.84237732309632,0,-18.370399143339633,,,,,,
80.63497714434364,1.536853440706799,190.03195963032087,287.2200124751239,96.0,11.645039475089334,0,-18.944433408670513,,,,,,
81.63497714434364,1.5472701073734658,190.9916913546619,287.50093064344594,96.0,11.441722103485152,0,-19.518467674001393,,,,,,
82.63497714434364,1.5576867740401326,191.95142307900292,287.781848811768,96.0,11.232425208283772,0,-20.092501939332276,,,,,,
83.63497714434364,1.5681034407067993,192.91115480334395,288.06276698009003,96.0,11.017148789485196,0,-20.666536204663156,,,,,,
84.63497714434364,1.578520107373466,193.87088652768497,288.3436851484121,96.0,10.797384934105827,0,-21.09733011641929,,,,,,
85.63497714434364,1.5889367740401328,194.830618252026,288.6246033167341,96.0,10.577621078726457,0,-21.09733011641929,,,,,,
86.63497714434364,1.5993534407067995,195.79034997636703,288.90552148505617,96.0,10.357857223347088,0,-21.09733011641929,,,,,,
87.63497714434364,1.6097701073734663,196.75008170070805,289.1864396533782,96.0,10.138093367967718,0,-21.09733011641929,,,,,,
88.63497714434364,1.620186774040133,197.70981342504908,289.46735782170026,96.0,9.918329512588349,0,-21.09733011641929,,,,,,
89.63497714434364,1.6306034407067997,198.6695451493901,289.7482759900223,96.0,9.69856565720898,0,-21.09733011641929,,,,,,
90.63497714434364,1.6410201073734665,199.62927687373113,290.02919415834435,96.0,9.47880180182961,0,-21.09733011641929,,,,,,
91.63497714434364,1.6514367740401332,200.58900859807216,290.3101123266664,96.0,9.25903794645024,0,-21.09733011641929,,,,,,
92.63497714434364,1.6618534407068,201.54874032241318,290.59103049498844,96.0,9.03927409107087,0,-21.09733011641929,,,,,,
93.63497714434364,1.6722701073734667,202.5084720467542,290.8719486633105,96.0,8.819510235691501,0,-21.09733011641929,,,,,,
94.63497714434364,1.6826867740401334,203.46820377109523,291.15286683163254,96.0,8.599746380312132,0,-21.09733011641929,,,,,,
95.63497714434364,1.6931034407068002,204.42793549543626,291.4337849999546,96.0,8.379982524932762,0,-21.09733011641929,,,,,,
96.63497714434364,1.703520107373467,205.38766721977728,291.7147031682766,96.0,8.160218669553393,0,-21.09733011641929,,,,,,
97.63497714434364,1.7139367740401337,206.3473989441183,291.9956213365987,96.0,7.940454814174023,0,-21.09733011641929,,,,,,
98.63497714434364,1.7243534407068004,207.30713066845934,292.2765395049207,96.0,7.720690958794654,0,-21.09733011641929,,,,,,
99.63497714434364,1.7347701073734672,208.26686239280036,292.55745767324277,96.0,7.500927103415284,0,-21.09733011641929,,,,,,
100.63497714434364,1.745186774040134,209.2265941171414,292.8383758415648,96.0,7.281163248035915,0,-21.09733011641929,,,,,,
101.63497714434364,1.7556034407068006,210.18632584148241,293.11929400988686,96.0,7.061399392656545,0,-21.09733011641929,,,,,,
102.63497714434364,1.7660201073734674,211.14605756582344,293.4002121782089,96.0,6.841635537277176,0,-21.09733011641929,,,,,,
103.63497714434364,1.7764367740401341,212.10578929016447,293.68113034653095,96.0,6.621871681897806,0,-21.09733011641929,,,,,,
104.63497714434364,1.7868534407068009,213.0655210145055,293.962048514853,96.0,6.402107826518437,0,-21.09733011641929,,,,,,
105.63497714434364,1.7972701073734676,214.02525273884652,294.24296668317504,96.0,6.182343971139067,0,-21.09733011641929,,,,,,
106.63497714434364,1.8076867740401343,214.98498446318754,294.5238848514971,96.0,5.962580115759698,0,-21.09733011641929,,,,,,
107.63497714434364,1.818103440706801,215.94471618752857,294.80480301981913,96.0,5.742816260380328,0,-21.09733011641929,,,,,,
108.63497714434364,1.8285201073734678,216.9044479118696,295.0857211881412,96.0,5.523052405000959,0,-21.09733011641929,,,,,,
109.63497714434364,1.8389367740401346,217.86417963621062,295.3666393564632,96.0,5.303288549621589,0,-21.09733011641929,,,,,,
110.63497714434364,1.8493534407068013,218.82391136055165,295.64755752478527,96.0,5.08352469424222,0,-21.09733011641929,,,,,,
111.63497714434364,1.859770107373468,219.78364308489267,295.9284756931073,96.0,4.86376083886285,0,-21.09733011641929,,,,,,
112.63497714434364,1.8701867740401348,220.7433748092337,296.20939386142936,96.0,4.643996983483481,0,-21.09733011641929,,,,,,
113.63497714434364,1.8806034407068015,221.70310653357473,296.4903120297514,96.0,4.424233128104111,0,-21.09733011641929,,,,,,
114.63497714434364,1.8910201073734683,222.66283825791575,296.77123019807345,96.0,4.204469272724742,0,-21.09733011641929,,,,,,
115.63497714434364,1.901436774040135,223.62256998225678,297.0521483663955,96.0,3.984705417345373,0,-21.09733011641929,,,,,,
116.63497714434364,1.9118534407068017,224.5823017065978,297.33306653471755,96.0,3.7694093851961004,0,-20.668419086330022,,,,,,
117.63497714434364,1.9222701073734685,225.54203343093883,297.6139847030396,96.0,3.5600928766440245,0,-20.094384820999142,,,,,,
118.63497714434364,1.9326867740401352,226.50176515527986,297.89490287136164,96.0,3.3567558916891453,0,-19.52035055566826,,,,,,
119.63497714434364,1.943103440706802,227.46149687962088,298.1758210396837,96.0,3.159398430331463,0,-18.94631629033738,,,,,,
120.63497714434364,1.9535201073734687,228.4212286039619,298.45673920800573,96.0,2.968020492570977,0,-18.3722820250065,,,,,,
121.63497714434364,1.9639367740401354,229.38096032830293,298.7376573763278,96.0,2.782622078407688,0,-17.798247759675615,,,,,,
122.63497714434364,1.9743534407068022,230.34069205264396,299.0185755446498,96.0,2.6032031878415958,0,-17.224213494344735,,,,,,
123.63497714434364,1.984770107373469,231.30042377698499,299.29949371297187,96.0,2.4297638208727004,0,-16.650179229013855,,,,,,
124.63497714434364,1.9951867740401357,232.260155501326,299.5804118812939,96.0,2.262303977501005,0,-16.076144963682975,,,,,,
125.63497714434364,2.0056034407068024,233.21988722566704,299.86133004961596,96.0,2.1008236577265063,0,-15.502110698352105,,,,,,
126.63497714434364,2.016020107373469,234.17961895000806,300.142248217938,96.0,1.9453228615491973,0,-14.928076433021236,,,,,,
127.63497714434364,2.0264367740401354,235.1393506743491,300.42316638626005,96.0,1.7958015889690917,0,-14.354042167690341,,,,,,
128.63497714434365,2.0368534407068024,236.09908239869011,300.7040845545821,96.0,1.6522598399861825,0,-13.780007902359472,,,,,,
129.63497714434365,2.047270107373469,237.05881412303114,300.98500272290414,96.0,1.5146976146004698,0,-13.205973637028606,,,,,,
130.63497714434365,2.0576867740401354,238.01854584737217,301.2659208912262,96.0,1.3831149128119535,0,-12.631939371697735,,,,,,
131.63497714434365,2.068103440706802,238.9782775717132,301.54683905954823,96.0,1.2575117346206337,0,-12.057905106366867,,,,,,
132.63497714434365,2.0785201073734685,239.93800929605422,301.8277572278703,96.0,1.1378880800265105,0,-11.483870841035998,,,,,,
133.63497714434365,2.088936774040135,240.89774102039524,302.1086753961923,96.0,1.0242439490295838,0,-10.909836575705128,,,,,,
134.63497714434365,2.0993534407068015,241.85747274473627,302.38959356451437,96.0,0.9165793416298534,0,-10.33580231037426,,,,,,
135.63497714434365,2.109770107373468,242.8172044690773,302.6705117328364,96.0,0.8148942578273195,0,-9.761768045043391,,,,,,
136.63497714434365,2.1201867740401346,243.77693619341832,302.95142990115846,96.0,0.7191886976219821,0,-9.187733779712524,,,,,,
137.63497714434365,2.130603440706801,244.73666791775935,303.2323480694805,96.0,0.6294626610138412,0,-8.613699514381652,,,,,,
138.63497714434365,2.1410201073734676,245.69639964210037,303.51326623780255,96.0,0.5457161480028967,0,-8.039665249050785,,,,,,
139.63497714434365,2.151436774040134,246.6561313664414,303.7941844061246,96.0,0.46794915858914865,0,-7.465630983719917,,,,,,
140.63497714434365,2.1618534407068006,247.61586309078243,304.07510257444665,96.0,0.3961616927725971,0,-6.891596718389046,,,,,,
141.63497714434365,2.172270107373467,248.57559481512345,304.3560207427687,96.0,0.330353750553242,0,-6.317562453058178,,,,,,
142.63497714434365,2.1826867740401337,249.53532653946448,304.63693891109074,96.0,0.27052533193108336,0,-5.7435281877273106,,,,,,
143.63497714434365,2.1931034407068,250.4950582638055,304.9178570794128,96.0,0.2166764369061212,0,-5.169493922396439,,,,,,
144.63497714434365,2.2035201073734667,251.45478998814653,305.19877524773483,96.0,0.1688070654783555,0,-4.595459657065572,,,,,,
145.63497714434365,2.2139367740401332,252.41452171248756,305.4796934160569,96.0,0.1269172176477863,0,-4.021425391734702,,,,,,
146.63497714434365,2.2243534407067997,253.37425343682858,305.7606115843789,96.0,0.09100689341441355,0,-3.447391126403833,,,,,,
147.63497714434365,2.2347701073734663,254.3339851611696,306.04152975270097,96.0,0.06107609277823724,0,-2.873356861072967,,,,,,
148.63497714434365,2.245186774040133,255.29371688551063,306.322447921023,96.0,0.0371248157392574,0,-2.2993225957420975,,,,,,
149.63497714434365,2.2556034407067993,256.25344860985166,306.60336608934506,96.0,0.01916827835103601,0,-1.725288330411228,,,,,,
150.63497714434362,2.266020107373466,257.21318033419266,306.8842842576671,96.0,0.007172235532373226,0,-1.1517400797675705,,,,,,
151.63413047940293,2.2764279546136668,258.17834569768814,307.14267003140236,96.0,0.0,0,-0.5777656078041282,,,,,,
152.63402631599138,2.2868435362447963,259.15593367167503,307.35270202216367,96.0,0.0,0,0.0,,,,,,
153.63392215257988,2.2973279134178046,260.142797139672,307.513612492799,94.7401498608254,0.0,0,0.0,,,,,,
154.6338179891684,2.3079526445647818,261.1364694569575,307.62499925093215,93.4802997216508,0.0,0,0.0,,,,,,
155.6338179891684,2.3187226679545367,262.1364694569575,307.62499925093215,92.2203183385169,0.0,0,0.0,,,,,,
156.6338179891684,2.3296408514100504,263.1364694569575,307.62499925093215,90.96033695538301,0.0,0,0.0,,,,,,
157.6338179891684,2.340711328180719,264.1364694569575,307.62499925093215,89.70035557224912,0.0,0,0.0,,,,,,
158.6338179891684,2.3519384069216622,265.1364694569575,307.62499925093215,88.44037418911523,0.0,0,0.0,,,,,,
159.6338179891684,2.363326581761235,266.1364694569575,307.62499925093215,87.18039280598134,0.0,0,0.0,,,,,,
160.6338179891684,2.3748805431013342,267.1364694569575,307.62499925093215,85.92041142284745,0.0,0,0.0,,,,,,
161.6338179891684,2.38660518921547,268.1364694569575,307.62499925093215,84.66043003971356,0.0,0,0.0,,,,,,
162.6338179891684,2.3985056387163572,269.1364694569575,307.62499925093215,83.40044865657967,0.0,0,0.0,,,,,,
163.6338179891684,2.4105872439724583,270.1364694569575,307.62499925093215,82.14046727344578,0.0,0,0.0,,,,,,
164.6338179891684,2.4228556055614803,271.1364694569575,307.62499925093215,80.88048589031189,0.0,0,0.0,,,,,,
165.6338179891684,2.4353165878585172,272.1364694569575,307.62499925093215,79.620504507178,0.0,0,0.0,,,,,,
166.6338179891684,2.447976335867428,273.1364694569575,307.62499925093215,78.36052312404411,0.0,0,0.0,,,,,,
167.6338179891684,2.4608412934163635,274.1364694569575,307.62499925093215,77.10054174091022,0.0,0,0.0,,,,,,
168.6338179891684,2.473918222852307,275.1364694569575,307.62499925093215,75.84056035777633,0.0,0,0.0,,,,,,
169.6338179891684,2.4872142263852957,276.1364694569575,307.62499925093215,74.58057897464244,0.0,0,0.0,,,,,,
170.6338179891684,2.500736769250974,277.1364694569575,307.62499925093215,73.32059759150854,0.0,0,0.0,,,,,,
171.6338179891684,2.514493704880587,278.1364694569575,307.62499925093215,72.06061620837465,0.0,0,0.0,,,,,,
172.6338179891684,2.52849330229087,279.1364694569575,307.62499925093215,70.80063482524076,0.0,0,0.0,,,,,,
173.6338179891684,2.5427442759329963,280.1364694569575,307.62499925093215,69.54065344210687,0.0,0,0.0,,,,,,
174.6338179891684,2.5572558182703564,281.1364694569575,307.62499925093215,68.28067205897298,0.0,0,0.0,,,,,,
175.6338179891684,2.572037635390114,282.1364694569575,307.62499925093215,67.02069067583909,0.0,0,0.0,,,,,,
176.6338179891684,2.5870999859939925,283.1364694569575,307.62499925093215,65.7607092927052,0.0,0,0.0,,,,,,
177.6338179891684,2.602453724160525,284.1364694569575,307.62499925093215,64.50072790957131,0.0,0,0.0,,,,,,
178.6338179891684,2.618110346325176,285.1364694569575,307.62499925093215,63.24074652643743,0.0,0,0.0,,,,,,
179.6338179891684,2.6340820429876053,286.1364694569575,307.62499925093215,61.98076514330354,0.0,0,0.0,,,,,,
